id,feature,abs_z
JVASP-115578,minimum local difference in GSvolume_pa,2.215146099499965
JVASP-115578,MagpieData avg_dev GSvolume_pa,1.992201713820448
JVASP-115578,minimum local difference in Row,1.937633519067362
JVASP-115578,MagpieData avg_dev Column,1.8090292890496402
JVASP-115578,minimum local difference in Column,1.6888042328388648
JVASP-115578,MagpieData maximum GSvolume_pa,1.6821596653429405
JVASP-115578,MagpieData range NdUnfilled,1.6179189371725158
JVASP-115578,minimum local difference in NpValence,1.5201910452458438
JVASP-43888,minimum local difference in Electronegativity,3.40530997158296
JVASP-43888,minimum local difference in SpaceGroupNumber,3.008617365280488
JVASP-43888,minimum local difference in NpValence,2.88632408614091
JVASP-43888,minimum local difference in Column,1.89425957639902
JVASP-43888,MagpieData avg_dev Column,1.852545842582423
JVASP-43888,mean ordering parameter shell 1,1.79957526259625
JVASP-43888,minimum local difference in CovalentRadius,1.7699758992926042
JVASP-43888,MagpieData mode NsValence,1.6519539708464759
JVASP-43888,0-norm,1.5555187301857107
JVASP-43888,compound possible,1.491237471689864
JVASP-134522,MagpieData maximum SpaceGroupNumber,6.117639484469074
JVASP-134522,MagpieData minimum GSbandgap,5.321007991696068
JVASP-134522,MagpieData minimum Column,3.503412438418007
JVASP-134522,MagpieData mean Electronegativity,3.502490692597537
JVASP-134522,MagpieData minimum MendeleevNumber,2.3736236893104077
JVASP-134522,MagpieData maximum CovalentRadius,2.218878615393134
JVASP-134522,MagpieData mean Column,2.1133540616004556
JVASP-134522,MagpieData maximum MeltingT,2.0383662297378407
JVASP-134522,MagpieData avg_dev Column,1.9769108683024768
JVASP-134522,minimum neighbor distance variation,1.7667926716972948
JVASP-138859,minimum neighbor distance variation,8.038312200864151
JVASP-138859,mean neighbor distance variation,6.4573497964509246
JVASP-138859,mean CN_VoronoiNN,2.526063795592944
JVASP-138859,maximum CN_VoronoiNN,2.412391775982035
JVASP-138859,MagpieData maximum AtomicWeight,1.8447038685182644
JVASP-138859,mean ordering parameter shell 1,1.8058058193271984
JVASP-138859,MagpieData maximum MeltingT,1.8027074738268078
JVASP-138859,MagpieData range NdValence,1.6725222956445078
JVASP-138859,MagpieData mode NsValence,1.6519539708464759
JVASP-138859,MagpieData avg_dev Column,1.6204575570742472
JVASP-150285,range local difference in NfUnfilled,4.060307990334561
JVASP-150285,MagpieData range NUnfilled,3.670208321322604
JVASP-150285,avg_dev local difference in Electronegativity,3.5185143176265834
JVASP-150285,avg_dev local difference in NUnfilled,3.325870912729524
JVASP-150285,avg_dev local difference in CovalentRadius,2.278656379864626
JVASP-150285,avg_dev local difference in NpValence,2.1661894797015715
JVASP-150285,avg_dev local difference in MendeleevNumber,2.154659163954174
JVASP-150285,avg_dev local difference in AtomicWeight,2.141327862449189
JVASP-150285,avg_dev local difference in Column,1.9942374158888507
JVASP-150285,MagpieData mean Electronegativity,1.9514561200122775
JVASP-21785,avg_dev local difference in Electronegativity,3.4719404759716093
JVASP-21785,avg_dev local difference in NpValence,2.3539211733032674
JVASP-21785,MagpieData mean Electronegativity,2.2433357113521732
JVASP-21785,avg_dev local difference in MendeleevNumber,2.0426532810120546
JVASP-21785,avg_dev neighbor distance variation,2.0296695113532572
JVASP-21785,MagpieData maximum AtomicWeight,1.9131153200552584
JVASP-21785,avg_dev local difference in SpaceGroupNumber,1.8905469748126236
JVASP-21785,avg_dev local difference in Column,1.7261183693650084
JVASP-21785,MagpieData range NdValence,1.6725222956445078
JVASP-21785,mean neighbor distance variation,1.6630283594512032
JVASP-118239,MagpieData minimum Column,2.694202165762905
JVASP-118239,MagpieData mean Electronegativity,2.407942225072928
JVASP-118239,avg_dev local difference in NValence,2.038323107038381
JVASP-118239,MagpieData avg_dev Number,2.0238094939554134
JVASP-118239,avg_dev local difference in SpaceGroupNumber,2.0204582840292487
JVASP-118239,MagpieData maximum NValence,1.940921509598802
JVASP-118239,range local difference in NfValence,1.911820048463387
JVASP-118239,MagpieData minimum MendeleevNumber,1.909042461717825
JVASP-118239,MagpieData mean Column,1.8932699306148506
JVASP-118239,avg_dev local difference in AtomicWeight,1.6811118799492275
JVASP-93511,MagpieData mean Electronegativity,3.1325502803179015
JVASP-93511,avg_dev local difference in Electronegativity,2.7076104371861143
JVASP-93511,avg_dev local difference in NpValence,2.2879764390105604
JVASP-93511,10-norm,2.084292436958907
JVASP-93511,avg_dev local difference in SpaceGroupNumber,2.019784983759128
JVASP-93511,avg_dev local difference in MeltingT,1.596890690921389
JVASP-93511,MagpieData mean Column,1.5753706303023096
JVASP-93511,minimum local difference in Column,1.3693081255658899
JVASP-93511,MagpieData maximum AtomicWeight,1.3475394519891477
JVASP-93511,minimum local difference in CovalentRadius,1.3293154506707274
JVASP-20821,avg_dev local difference in Electronegativity,4.043335402256962
JVASP-20821,avg_dev local difference in CovalentRadius,3.2845395730780513
JVASP-20821,avg_dev local difference in NpValence,2.5872197213522026
JVASP-20821,avg_dev local difference in MendeleevNumber,2.5173796525585797
JVASP-20821,MagpieData mean Electronegativity,2.255941806659212
JVASP-20821,MagpieData maximum GSvolume_pa,2.2265348762548696
JVASP-20821,avg_dev local difference in Column,2.2121670099575073
JVASP-20821,avg_dev local difference in SpaceGroupNumber,1.8546954138973224
JVASP-20821,avg_dev local difference in NUnfilled,1.7439958253193162
JVASP-20821,avg_dev local difference in GSvolume_pa,1.6414583068658517
JVASP-33330,MagpieData mode GSbandgap,4.994147045296065
JVASP-33330,MagpieData mode NsUnfilled,3.02766068919251
JVASP-33330,mean neighbor distance variation,2.960425739746038
JVASP-33330,0-norm,2.943450943911764
JVASP-33330,avg_dev local difference in MeltingT,2.566475779130603
JVASP-33330,MagpieData maximum MeltingT,2.2798170458858977
JVASP-33330,MagpieData minimum GSbandgap,2.0218261698145175
JVASP-33330,MagpieData maximum CovalentRadius,1.929140351298209
JVASP-33330,MagpieData avg_dev Column,1.7880768743857083
JVASP-33330,MagpieData maximum AtomicWeight,1.7573637628477634
JVASP-132927,avg_dev local difference in Electronegativity,3.121447481887694
JVASP-132927,avg_dev local difference in NpValence,2.8719528777805623
JVASP-132927,MagpieData mean Electronegativity,2.642851962621399
JVASP-132927,avg_dev local difference in SpaceGroupNumber,1.950440229289719
JVASP-132927,MagpieData mean Column,1.5683838324932426
JVASP-132927,avg_dev CN_VoronoiNN,1.5605194022923354
JVASP-132927,avg_dev local difference in NdValence,1.5022331421636526
JVASP-132927,avg_dev local difference in CovalentRadius,1.4996856738767819
JVASP-132927,compound possible,1.491237471689864
JVASP-132927,MagpieData minimum Column,1.3455183780044007
JVASP-8251,avg_dev local difference in Electronegativity,3.8005816551920253
JVASP-8251,avg_dev local difference in NpValence,2.928067107612072
JVASP-8251,MagpieData mean Electronegativity,2.649761072549295
JVASP-8251,avg_dev local difference in SpaceGroupNumber,2.30147068553727
JVASP-8251,avg_dev local difference in Column,2.134466641884913
JVASP-8251,avg_dev CN_VoronoiNN,1.7955475378268821
JVASP-8251,avg_dev local difference in CovalentRadius,1.7433053413606157
JVASP-8251,10-norm,1.4375968032323403
JVASP-8251,MagpieData maximum AtomicWeight,1.3475394519891477
JVASP-8251,mean ordering parameter shell 1,1.3145970688736919
JVASP-121036,avg_dev local difference in MendeleevNumber,2.9532750811860033
JVASP-121036,avg_dev local difference in Electronegativity,2.735717719558993
JVASP-121036,avg_dev local difference in SpaceGroupNumber,2.6353007856394752
JVASP-121036,avg_dev local difference in Column,2.621361240298777
JVASP-121036,avg_dev local difference in NpValence,2.4008423036657054
JVASP-121036,avg_dev local difference in CovalentRadius,2.0602291248827242
JVASP-121036,avg_dev local difference in GSvolume_pa,2.0162347705851977
JVASP-121036,MagpieData mean Electronegativity,1.6493946824628511
JVASP-121036,minimum local difference in Electronegativity,1.4346241984320234
JVASP-121036,MagpieData avg_dev GSvolume_pa,1.333479542152495
JVASP-134821,MagpieData maximum SpaceGroupNumber,8.082859725996604
JVASP-134821,MagpieData minimum Column,2.963938923314606
JVASP-134821,MagpieData mean Electronegativity,2.338366275974465
JVASP-134821,mean ordering parameter shell 1,2.102305150524282
JVASP-134821,MagpieData maximum CovalentRadius,2.0579129131181757
JVASP-134821,MagpieData minimum MendeleevNumber,1.9864726663165888
JVASP-134821,MagpieData maximum MeltingT,1.8660599079822455
JVASP-134821,MagpieData mean Column,1.8199085536196487
JVASP-134821,MagpieData maximum AtomicWeight,1.707859359623707
JVASP-134821,MagpieData range NdValence,1.6725222956445078
JVASP-35258,minimum local difference in NsUnfilled,2.8204489129045203
JVASP-35258,MagpieData avg_dev GSvolume_pa,2.6951097462656275
JVASP-35258,avg_dev local difference in GSvolume_pa,2.5667207043064377
JVASP-35258,minimum local difference in Electronegativity,2.468326826140416
JVASP-35258,minimum local difference in NpValence,2.2481089473788747
JVASP-35258,MagpieData maximum GSvolume_pa,2.2265348762548696
JVASP-35258,10-norm,1.9078677597481164
JVASP-35258,minimum local difference in CovalentRadius,1.6796279969779933
JVASP-35258,avg_dev local difference in MendeleevNumber,1.6728205102075868
JVASP-35258,MagpieData mode NsValence,1.6519539708464759
JVASP-42155,minimum local difference in Electronegativity,3.1609081406349695
JVASP-42155,minimum local difference in SpaceGroupNumber,3.0631355887106277
JVASP-42155,minimum local difference in Column,2.7398726500217325
JVASP-42155,minimum local difference in NpValence,2.648278413577244
JVASP-42155,mean ordering parameter shell 1,2.0357996935422826
JVASP-42155,MagpieData avg_dev Column,1.6784796284512908
JVASP-42155,MagpieData mode NsValence,1.6519539708464759
JVASP-42155,10-norm,1.6099481962831774
JVASP-42155,0-norm,1.5555187301857107
JVASP-42155,minimum local difference in CovalentRadius,1.5232549236648911
JVASP-57071,0-norm,2.943450943911764
JVASP-57071,avg_dev local difference in MeltingT,2.6440656939566747
JVASP-57071,range local difference in NfValence,2.318038368552721
JVASP-57071,MagpieData maximum MeltingT,2.2798170458858977
JVASP-57071,avg_dev local difference in AtomicWeight,2.1727167028889514
JVASP-57071,MagpieData mean Electronegativity,1.9634654770799296
JVASP-57071,avg_dev neighbor distance variation,1.9432299031937252
JVASP-57071,avg_dev local difference in NValence,1.9410623388713233
JVASP-57071,MagpieData maximum NValence,1.940921509598802
JVASP-57071,MagpieData maximum GSvolume_pa,1.6821596653429405
JVASP-22603,minimum local difference in NfValence,3.4296187444927706
JVASP-22603,minimum local difference in NValence,3.4079032381424246
JVASP-22603,minimum local difference in Row,3.1023333352176814
JVASP-22603,MagpieData avg_dev Number,2.8558309877770167
JVASP-22603,minimum local difference in Electronegativity,2.752768775310679
JVASP-22603,MagpieData minimum Column,2.4244654082112036
JVASP-22603,minimum local difference in NdValence,2.389407418070108
JVASP-22603,MagpieData mean NpUnfilled,1.8055174787529633
JVASP-22603,MagpieData maximum NValence,1.799732211963139
JVASP-22603,minimum local difference in CovalentRadius,1.7642857484266619
JVASP-48167,minimum local difference in Electronegativity,3.216311284720904
JVASP-48167,minimum local difference in SpaceGroupNumber,3.2146630221563215
JVASP-48167,minimum local difference in Column,2.7899626021901
JVASP-48167,minimum local difference in NpValence,2.7788193035330817
JVASP-48167,mean ordering parameter shell 1,2.448191772821686
JVASP-48167,maximum CN_VoronoiNN,1.6985674226490592
JVASP-48167,minimum local difference in CovalentRadius,1.691198141611529
JVASP-48167,mean CN_VoronoiNN,1.6793548041091673
JVASP-48167,MagpieData avg_dev Column,1.6784796284512908
JVASP-48167,MagpieData mode NsValence,1.6519539708464759
JVASP-27213,avg_dev local difference in NValence,2.792816438141036
JVASP-27213,avg_dev local difference in AtomicWeight,2.7818660909596704
JVASP-27213,range local difference in NfValence,2.462049359890884
JVASP-27213,MagpieData mean Electronegativity,2.3204709099092287
JVASP-27213,avg_dev local difference in NpValence,1.9304999039335624
JVASP-27213,avg_dev local difference in Electronegativity,1.7583457729533485
JVASP-27213,MagpieData maximum NValence,1.658542914327476
JVASP-27213,MagpieData minimum Column,1.6152551355561013
JVASP-27213,0-norm,1.5555187301857107
JVASP-27213,avg_dev CN_VoronoiNN,1.5350402237488263
JVASP-141297,0-norm,4.331383157637818
JVASP-141297,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-141297,avg_dev local difference in GSvolume_pa,2.909818956286844
JVASP-141297,avg_dev local difference in MeltingT,2.810484573618541
JVASP-141297,avg_dev local difference in MendeleevNumber,2.509461645273895
JVASP-141297,avg_dev local difference in Electronegativity,2.3586376285698236
JVASP-141297,MagpieData maximum MeltingT,2.2798170458858977
JVASP-141297,avg_dev neighbor distance variation,2.2790623166969346
JVASP-141297,avg_dev local difference in Column,2.1166446087236874
JVASP-141297,minimum local difference in SpaceGroupNumber,2.1005382566511677
JVASP-48017,MagpieData mean GSmagmom,3.0933090031569024
JVASP-48017,avg_dev local difference in SpaceGroupNumber,2.2775081877607564
JVASP-48017,MagpieData mean Electronegativity,2.0940019669457155
JVASP-48017,avg_dev local difference in NpValence,1.7642004383151517
JVASP-48017,avg_dev CN_VoronoiNN,1.737486985923158
JVASP-48017,avg_dev local difference in Electronegativity,1.627021688419136
JVASP-48017,10-norm,1.4954957731287142
JVASP-48017,compound possible,1.491237471689864
JVASP-48017,MagpieData maximum GSvolume_pa,1.3415538529096496
JVASP-48017,avg_dev local difference in MeltingT,1.3014859941483599
JVASP-141196,minimum local difference in Electronegativity,3.184412308709971
JVASP-141196,minimum local difference in NsUnfilled,2.8149190971508924
JVASP-141196,minimum local difference in NpValence,2.242603657351133
JVASP-141196,minimum local difference in CovalentRadius,2.0901955188208574
JVASP-141196,avg_dev local difference in MendeleevNumber,1.9989240214777224
JVASP-141196,avg_dev local difference in Electronegativity,1.9938851776637998
JVASP-141196,minimum local difference in SpaceGroupNumber,1.9821529782165013
JVASP-141196,avg_dev local difference in Column,1.588313182457179
JVASP-141196,MagpieData mean Electronegativity,1.549030769826043
JVASP-141196,MagpieData avg_dev Column,1.2628521375667525
JVASP-144410,avg_dev local difference in Electronegativity,3.201504000281732
JVASP-144410,avg_dev local difference in NpValence,2.596574220195719
JVASP-144410,MagpieData mean Electronegativity,2.4293241021129433
JVASP-144410,avg_dev local difference in SpaceGroupNumber,2.2749974423488797
JVASP-144410,avg_dev local difference in CovalentRadius,2.025248732225942
JVASP-144410,avg_dev local difference in GSvolume_pa,1.7086852412375713
JVASP-144410,MagpieData maximum GSvolume_pa,1.6821596653429405
JVASP-144410,0-norm,1.5555187301857107
JVASP-144410,compound possible,1.491237471689864
